index,002-064,002-066,001-047,501-053,002-069,002-075,001-043,001-076,001-038,002-070,001-064,502-052,002-074,001-071,502-062,001-078,501-056,002-067,501-059,002-042,301-028,001-046,001-055,301-033
FEM1B,204.0620167,190.570136,237.6013564,300.5369603,146.2461056,191.5181783,222.0790139,229.6036035,248.7767671,273.3271228,248.6402465,314.7331842,276.0907234,263.6013557,178.7017565,264.1205999,160.6860824,202.0488045,365.0600812,93.23890616,119.5722469,217.6240733,240.9766695,181.743505
ITGA11,18.62849558,54.20727375,40.39296146,61.57256143,46.44280194,31.12783236,25.77458891,35.22963991,36.45979477,36.8456966,39.72027454,61.58719181,22.25670674,17.87527804,31.17970016,32.35695147,106.7134431,19.14229949,13.2715065,131.6475989,41.9482243,28.18011664,22.10683698,46.37024521
CORO2B,536.3704213,242.5764515,355.0530271,1019.305922,367.2399301,329.3659706,377.9058731,738.4025398,383.7138869,624.9588235,710.4327059,239.1229078,358.6054271,524.5132231,385.9321158,265.7087981,160.3407407,513.6375683,370.0436563,231.8180267,229.3380655,760.0703379,388.7013685,697.1635131
ANP32A,216.6481562,149.793022,211.7505297,225.8240945,168.4605225,177.4085341,215.5748021,208.6375216,179.2069716,164.003196,243.9339086,184.1070886,179.7930855,162.1343459,158.0820717,193.3885953,178.7080355,173.9664768,326.8769939,137.2699155,241.6804906,223.9025432,199.8499259,100.1840704
MIR4312,407.2117017,287.0449496,408.1364322,373.8834575,278.1193088,356.0368699,418.7599926,366.7653941,325.799449,256.0816314,576.7061879,284.7238183,319.8959993,299.3155554,261.5287608,271.0294632,391.8804996,274.8296317,379.4952358,173.2098978,0,361.2975495,365.3065647,0
SPESP1,31.03852918,58.62107992,25.79902719,28.92252652,45.64146047,35.29003672,24.43436425,27.93956041,50.69381062,29.35073264,29.59990529,17.43386049,22.10413814,23.51039059,24.85534782,21.35851132,54.62424707,28.39730359,36.90548678,95.45198889,0,20.22969276,51.74388794,0
NOX5,1.201582382,21.93729,1.361540532,5.566341542,13.28446978,1.578111732,5.206927921,0.370765761,8.29969546,6.434886737,0.340081241,1.215279458,1.225459534,1.256871753,2.956263581,1.077046935,23.76928808,5.070347156,14.96174353,82.64678709,36.37744654,0.730476557,3.179114002,20.10610872
EWSAT1,0.701707086,32.94274254,0.433702025,4.695404413,15.51588426,0,8.454829828,0,9.693809109,6.219943749,0.510692467,1.120588397,1.43130201,1.957320789,3.789693758,1.589002484,26.09614363,2.19033683,0,109.208776,0,1.396106049,3.375559153,35.22504785
GLCE,91.96998542,52.64655486,57.77931453,72.27490722,38.05787978,36.10351831,78.24432562,41.62206373,90.37863448,105.2577721,53.98828164,52.70436535,48.82877093,60.70351443,49.46562082,72.31399315,74.86907483,62.22010214,36.97645887,68.83112278,68.74953321,122.9920997,102.3212931,0
PAQR5,11.49279387,25.79231182,10.40718559,19.3976922,18.573873,6.318498165,20.3391976,7.273975222,24.52735267,33.09369815,8.072514764,11.01202343,22.8971733,15.51627826,12.99115981,7.489814873,37.11563511,18.9103629,6.912039764,81.32387809,72.82463735,8.242356719,7.328614509,40.25076566
KIF23-AS1,2.305205217,7.399759566,1.643966973,4.928715958,8.682015736,2.426956697,6.072330612,3.151626876,8.39881556,6.483668309,2.19390972,1.699056226,9.49447528,5.379001355,4.022201151,3.764490728,14.3116276,3.690031095,6.114402782,33.48896052,0,1.587600773,0.255904166,26.70442466
KIF23,21.49596854,46.44401253,7.31120312,53.03091509,52.43284871,22.15651493,69.44945985,79.68892869,6.024515359,24.09944446,41.37913671,33.63728266,40.27887582,49.75988061,32.14877435,75.50009021,55.55613246,9.39642065,81.13903612,111.4345105,0,53.14374484,36.34516282,57.46568026
RPLP1,358.5455647,368.9569156,524.6034092,747.4742633,421.6688967,550.7640084,911.1249089,765.7111056,216.2378631,567.2628865,744.8333421,825.596603,519.7818143,885.9530872,831.7860386,681.2349756,624.5987101,596.520589,350.3212478,203.7471082,840.9767624,527.3417101,489.9667706,387.3455447
TLE3,125.4586065,130.5402456,91.33159104,96.91580924,104.4598425,113.7595917,186.7880372,165.985968,115.2392415,138.9717296,111.7848168,113.5496463,174.8109846,142.7964203,153.1038678,131.2738165,147.4137357,152.3048651,67.34433423,124.6862659,180.3899815,114.4652254,118.5698149,109.6733008
MIR629,34.49215863,89.96047906,47.96654977,79.8926226,136.192445,42.9164189,16.40503064,67.05126792,51.05310953,42.99455962,37.65435591,66.098542,131.915876,27.05945545,111.7686175,139.1278155,40.93871885,80.7489124,0,135.7108478,0,0,12.44432941,0
LINC02204,4.435244041,17.69185341,7.256324591,15.71188351,19.36685455,7.141581248,9.430589977,8.984188692,6.178604647,19.07889171,10.06347701,16.24888129,8.381554566,6.822538933,15.78101296,11.74206421,18.57948719,5.972072471,8.99614408,72.53997383,0,7.52660541,3.388614965,0
SALRNA3,12.28846494,89.74020364,22.78528564,40.48101543,28.46568832,9.173857418,17.14414074,23.66073845,29.10177253,42.20850173,23.25276337,35.32322917,12.53265423,5.141561564,19.46737103,20.17457317,42.78316652,5.966754981,42.37263162,51.57278054,0,11.40950918,11.82272236,0
SALRNA2,20.64771403,46.46071208,17.26579099,85.02286845,37.72649385,40.29905743,20.02588929,26.08425068,40.74858549,82.09061287,48.91178113,91.54936008,40.87732033,10.16366768,29.73643923,41.25561145,46.13036665,11.79488255,13.96013452,112.5668713,0,28.59517113,9.348305541,0
UACA,113.0358478,156.3345575,168.8295176,335.8200221,189.8222456,220.4296322,121.4160248,170.5167787,149.5193106,309.4857569,266.6721254,506.2600702,323.154307,148.2339412,199.0806502,221.8830411,218.6680833,79.70042657,194.0961446,102.1575049,124.3568766,126.2193628,88.36990379,229.1101694
LARP6,176.1153343,63.65449243,185.2051382,86.07547505,40.92641847,38.23982786,57.60966901,55.72825764,128.441973,124.6935157,62.05870102,34.93329374,46.78594225,57.99197416,47.84188033,40.04303433,82.96874361,165.531392,33.76632682,90.09909669,82.09823581,42.26338901,117.4052548,22.68817924
LRRC49,64.20591748,57.63880974,55.41211809,49.63704975,65.97400838,65.82636469,102.7202504,71.60098366,88.71448567,92.10210341,42.03706367,52.13562191,103.0889829,70.31251815,65.73434699,86.58187016,50.07536247,52.34653663,56.28622292,82.56014878,0,91.18562144,70.7926914,0
THAP10,35.14088755,44.76050216,49.24753237,42.2750492,25.16932192,19.82814029,45.86516382,44.02857002,26.61146452,37.35156743,23.49335038,41.10977347,44.38224904,54.28194621,34.86740418,43.37348012,37.82881618,33.16214901,14.08971076,72.8829793,0,26.01517788,40.09907025,0
THSD4,20.54512568,28.92743194,15.57088037,29.19693558,13.7637184,7.097183879,29.94278055,157.2325892,49.40581908,220.0621754,36.55470701,17.56022941,6.463769638,11.65679263,14.43304521,7.40019437,51.40281773,14.23287889,14.56924312,81.45907172,0,31.57666238,45.27482301,7.953827816
CT62,1.761533549,21.44021245,1.633118753,4.986862543,13.91084644,0.365294194,10.6123101,1.304512458,5.214620875,5.367403196,1.923028707,0.562614827,0.898268864,2.149686469,2.854042445,1.495859833,17.42302443,2.443787529,5.061712517,72.38864572,0,5.549141767,1.694770029,0
NR2E3,11.86066675,33.62425427,6.215147889,9.953740742,35.02211395,6.737110457,23.54556802,29.50102245,9.159343326,18.42687096,6.004887009,5.188144654,8.677819955,8.90025862,9.469094243,8.320220777,37.33575824,12.07251002,8.890763847,86.56935295,0,10.77291202,11.53517218,0
MYO9A,123.1189285,109.9359555,124.7909278,137.4864751,114.0330227,97.87509623,130.2318847,135.3927448,156.9481125,155.9822311,123.4866449,155.6349049,145.716406,132.9606471,106.2636098,154.500776,109.4385437,94.73867914,124.1950452,80.33120457,44.86313043,102.0443592,177.9165531,105.3839129
SENP8,25.35159813,61.30385917,41.71478749,29.03631245,36.06284093,29.24553235,43.12000727,33.94285381,36.77832399,39.62311416,24.19341495,30.88667318,33.38938571,33.36717275,27.38316174,43.34130261,28.6949029,27.60064748,28.94584296,70.4614063,0,25.38659959,38.0398821,50.56795308
GRAMD2A,29.1662652,201.1040368,61.53944922,13.20069486,41.0351385,9.176717227,66.6491355,23.64742541,39.69660621,111.7140538,13.29724466,29.23105362,33.59228529,39.97641394,34.7625039,26.33317845,40.58594031,36.45118462,14.4497184,129.2652624,0,14.84069123,14.51422789,0
PKM,386.7449887,476.4725128,1026.526698,674.2044991,611.5963987,720.0429738,494.411372,493.3510187,408.4903977,457.8712424,1611.67321,826.7851026,684.5050317,877.7806155,1182.7976,580.3429735,891.6458698,709.8616487,1028.015446,353.2503808,584.9846526,335.2198687,606.8596077,720.134615
PARP6,170.7657332,195.728165,186.6132575,220.6155117,289.2317139,206.7562748,241.2114517,234.8974214,240.9364902,215.6325804,273.4020108,250.4121997,256.5527423,206.7727915,207.0189853,236.6994394,197.3582497,194.29657,343.26302,173.8895076,119.2281991,202.9594189,259.2281092,313.0173491
CELF6,4.857613878,1.206604877,4.717948802,2.500326823,4.018731716,1.43905304,3.080480034,0,2.739021916,7.688923827,1.346781904,2.881300521,1.415469023,0.967834505,1.499108947,1.374996895,3.843665667,5.054250693,0,8.494438203,0,1.840883197,3.004397007,0
HEXA,91.19794098,108.2783065,171.6231962,89.85482309,119.4227114,112.2863229,104.2300096,89.96545224,159.9677945,116.8456162,126.9003879,105.3159794,89.53964503,98.88260403,99.09423214,91.3717802,155.5787904,96.02265569,124.3780968,97.47108651,148.3513117,100.4046754,104.7004516,215.2367936
HEXA-AS1,10.00221043,34.23944242,86.35532434,10.13585403,26.65829698,67.28142989,12.48768588,8.680297069,18.5057983,16.62370616,9.781783664,8.685313838,5.259874427,7.519886037,8.778041027,8.759108986,25.22718512,9.431435417,5.3889458,70.50946014,0,11.19389065,14.88576175,0
TMEM202,0,12.54660887,0,0.928538748,5.69834673,0,6.863930864,2.003894317,0,1.998788538,0.437631503,1.152329003,0,2.515952244,5.196048839,0.510628404,24.26597678,5.00528445,0,94.63660843,0,0.598187782,1.735585842,0
TMEM202-AS1,32.68046213,33.77248357,96.03918111,34.27755721,47.23312626,130.042444,40.47138594,41.43966782,62.06161269,49.19097423,18.62361589,25.99599864,38.20357676,25.79940709,28.63907752,36.91487637,36.59284675,25.66292175,15.94635344,54.99132276,168.0093642,30.67007759,31.59015726,46.43006676
ARIH1,100.8708691,90.01552962,103.3810047,112.5165493,113.0627079,126.6900077,119.9830296,118.9141965,169.920405,133.8021967,107.3912281,130.7015749,142.1200689,116.6792648,91.30196858,130.2094396,96.94180543,104.1172403,179.6456597,78.4459082,119.5408878,138.8253486,112.4368389,220.2373829
LINC02259,3.939253596,13.69884846,2.43472283,2.02762543,8.295552383,14.70409486,17.48668101,2.917233904,0,0,3.822577209,7.548930817,0,2.747009083,5.673236998,6.690274196,6.233996435,6.831191787,0,61.99663532,0,6.531233948,3.789952756,0
GOLGA6B,0.748822602,7.812145451,1.388467719,2.31261844,18.92306846,3.726851059,5.698434993,0.415908236,0,3.73363678,0,1.076246403,4.582216641,2.741475716,4.044149471,1.589713766,15.99798637,3.116540139,0,84.45985467,204.0328582,0,1.080662447,0
HIGD2B,0,15.39006432,25.985406,1.138974778,23.29923663,48.64050034,2.80650436,1.638693119,0,4.903553537,1.610437621,0.706741465,1.12838095,0,3.186818313,1.252705662,29.7654089,4.604729279,0,135.4316073,0,1.467511825,0,0
BBS4,76.4244954,103.0815229,106.5602112,115.8327465,105.7362946,117.1691695,128.5153015,131.2621632,79.98894861,120.9852535,154.8279698,140.6585897,131.721882,125.2902366,103.676081,133.7347855,120.6251258,119.8017789,139.0628636,124.8269337,109.886549,141.8225646,85.84727245,91.10277565
ADPGK,159.2201892,178.0249777,230.898834,181.4029056,131.8616585,176.8755595,207.6642877,176.8669582,217.0897694,193.6047944,261.008195,238.7713708,206.6837749,184.8386036,262.0057909,178.918304,371.9307802,190.0236916,177.4944839,141.3092158,230.5560977,164.9848499,149.7935534,212.3836977
ADPGK-AS1,9.606578438,22.46339883,22.41921709,11.76504561,10.98708953,15.25020073,13.86468728,6.071601375,33.34121886,15.14032842,11.45164653,8.41120308,9.628552849,7.449834236,10.5553102,7.032515946,22.8040824,10.16778934,8.566823145,72.98825,0,8.23840797,9.322158052,0
NEO1,289.0567518,132.4421235,341.7471755,291.7483125,193.5248281,144.271319,245.2347446,238.8790444,312.2101246,315.5488226,333.1379326,185.5624977,196.2542495,280.9600851,243.6030237,185.9291084,127.1303942,374.9846603,200.2645376,131.0409403,112.0337729,401.1609587,265.8379152,278.6488731
HCN4,9.425298765,27.1038109,3.808958902,8.956468526,12.21442789,1.503500662,27.81650457,23.35599331,10.73133117,11.84907371,1.05532289,1.620951676,10.35202309,4.676701608,11.35528464,4.617565006,26.9632504,8.423820696,6.249993771,85.5790018,0,9.736841317,23.7164972,0
REC114,30.00255429,47.42481776,42.14452289,36.50166561,45.95014668,35.06784555,29.40423426,27.26820973,43.06218804,40.79809843,40.3624681,33.97429136,23.6444869,25.67707022,18.65847483,40.1464932,71.22002122,24.59526052,0,138.3168894,0,37.98622457,23.61717299,410.7546885
NPTN,288.7691733,128.7715538,217.7132536,333.4704593,148.0957728,182.7460308,149.9725767,203.7100383,316.8787498,338.5750482,282.7827809,232.9596555,246.2691423,224.3724589,206.3713828,205.5807433,209.7804738,211.0980579,153.7934562,158.8902965,339.1439027,153.125687,267.945054,343.6538895
NPTN-IT1,165.9680182,80.26697146,180.0233847,182.1701105,124.4105756,131.2870213,83.64194333,147.7343217,420.8135853,197.2890962,176.7841497,149.1958166,160.2983019,136.4311747,106.4527135,172.982026,195.6827724,96.8263836,107.3823576,92.25722108,598.9611106,114.4427816,247.4475593,110.3502156
CD276,119.3163171,208.5238612,150.508685,277.3094013,227.2466097,217.3710354,204.6439293,285.2500792,105.6916709,172.438353,605.3030441,247.3631227,258.8578352,243.707861,353.0130844,210.0274614,356.0331796,216.5415522,231.4907093,180.0978507,83.1465533,141.310788,132.5563976,275.7346322
INSYN1,114.4005671,73.01675883,28.31434856,220.2769944,142.2965519,40.69159466,81.82798334,275.6459831,82.87489407,138.9522942,139.7530564,92.17895713,47.11080592,233.0730427,82.60782871,65.05264484,20.84305837,145.6447919,118.4731818,67.42528401,208.0371544,48.73733362,287.4047507,249.1316027
TBC1D21,2.634440462,85.88746524,1.221195624,8.136046606,28.08567036,0,8.770878585,2.194816531,0,7.662285035,0.479327103,2.524235659,0,0.68891527,17.07331638,1.118557654,62.53631069,8.908519557,0,272.9533403,358.9050435,1.310360953,1.900944808,0
LOXL1-AS1,2.503827418,24.488774,7.254061939,14.49875471,15.81819829,1.752386983,11.61089446,18.42632999,8.338515364,12.74419345,15.94468828,6.447544871,7.421347785,15.7142282,18.08616279,1.860426108,34.91854429,7.978371908,0,62.39228997,0,1.86809176,3.839232778,0
LOXL1,12.64886351,38.38841449,49.89206978,66.40877469,42.13465471,13.16284445,40.25254149,93.50147742,8.169620497,48.92497959,104.7771881,48.25856914,54.88454868,105.8470863,136.1280505,6.835288388,120.6493423,31.58613859,7.930062667,114.6160262,0,16.01472212,13.27577622,0
STOML1,32.79195708,51.31566627,36.03683128,42.48513149,46.35986662,32.64077222,42.30044523,48.33157536,36.93515268,29.24408435,33.4699385,31.42019286,33.89221335,37.47994186,42.93565758,35.18140842,47.84404493,43.35657749,16.54712445,111.1891165,0,23.78960435,33.35741886,24.08964833
PML,49.50490334,72.30488314,89.46664942,81.03061331,96.84903567,88.12310202,73.46144757,57.70457636,84.41167542,86.55573,91.36945943,88.22723535,91.58638615,80.71214308,108.9402976,55.54699759,154.6493057,129.8023474,53.4863077,98.34181487,179.8490393,56.4700218,61.72670214,109.3444194
GOLGA6A,0,21.1618873,3.097412011,2.211008386,13.5687309,1.187701179,6.356071785,0.530179172,1.412882061,2.379727409,1.0420749,0.228657581,0.730147787,0.998484899,5.155280981,1.823839371,18.12750119,5.214313982,0,57.58837876,0,1.18698888,2.066362259,35.93859376
ISLR2,28.89684266,39.54906985,8.222758973,81.51179068,20.10859207,2.49189742,24.766069,12.39487632,38.11301917,41.13173166,3.539822866,3.563804578,13.56836118,6.284717034,24.56825991,2.551046061,30.56225548,17.56365185,2.466362059,96.81032085,0,3.84233599,22.91569947,0
LOC283731,3.29404817,21.14793449,0.939665824,11.34696291,12.80646318,0.315275116,5.784748762,0.281471978,1.500197402,11.7917019,0,1.213942475,1.550541045,0.795143041,5.473874534,1.291034433,18.0447852,3.954682674,0,71.78162381,0,0.504137658,3.656770533,38.15957926
ISLR,68.32579486,92.83155817,220.9705228,411.2304787,50.19250444,46.26314951,21.16074431,18.70986585,99.72037846,530.2880158,214.4023575,140.0701436,46.67175673,36.56590547,150.6915856,25.90701923,193.8756311,35.3804864,93.14358751,146.7107138,0,18.3360919,52.74182925,143.5768668
STRA6,5.453350155,43.23827433,20.62768042,44.96759753,19.12092914,10.1778898,11.61978438,17.3251893,3.874417753,35.71013343,35.64046079,32.50089185,10.01108878,19.0522936,46.06259353,9.910079518,157.1541809,6.241512694,15.04323271,119.5838665,178.305935,4.33996195,5.351597131,16.42518857
CCDC33,0.832865424,38.47953919,3.971057179,4.593162869,17.28849758,0,4.300778302,0.13216771,2.113293723,7.316618041,1.818442935,1.36804237,0.728070553,0.622277662,7.32537561,0.101036147,36.99916789,4.951885256,2.051325599,113.6007258,64.83775323,1.183611956,1.373655707,17.91817512
CYP11A1,4.432095155,50.09132945,12.78354913,3.421953661,12.83344176,0.306365369,5.152831231,0.820552545,2.915602958,4.910771014,0.358401778,4.246690254,1.883402998,4.378475324,7.180895137,0.627274752,33.90068182,9.223013839,0,94.29580149,0,1.224726531,4.619458166,74.16236157
PPIAP46,2.7112961,27.1072162,16.338687,2.791134303,10.3487128,0,5.158145776,0.501965963,10.70157023,4.130667668,1.315495236,3.03085562,1.728233383,1.418026569,6.833323547,0.767459871,13.40848099,4.701749507,0,79.41516294,0,0.899059109,1.304267912,0
SEMA7A,148.797357,98.74346267,92.23883369,144.4549722,50.40912473,25.47032993,92.96471836,62.10560673,160.2933289,75.72699673,70.16591953,132.2383956,94.28513662,108.6745709,74.41682012,89.34626443,236.1733144,130.3150504,34.15457122,125.8658591,119.9498435,56.05586223,147.0755995,66.29724796
MIR6881,0,57.40898992,0,0,0,0,0,0,0,18.2915451,0,0,16.83663154,0,0,0,26.12536664,11.45123465,0,0,0,0,31.76578824,0
UBL7,86.97147479,127.3048159,88.03621928,158.2806361,103.022179,87.78513642,112.2765519,100.0611229,57.79699509,94.39795797,103.0184558,68.02714667,83.4954014,103.0412579,115.0297708,87.04277428,113.7596867,135.7381364,61.20241469,181.5717549,0,74.60020458,119.7494383,0
ARID3B,39.45193337,60.40327723,31.70744401,42.83146557,77.62223949,46.57453928,55.58749033,50.40564109,47.83147094,49.23287735,59.18902673,37.02747325,45.93484085,34.08422715,43.34062646,53.05406105,51.14044725,39.92816204,46.42890844,111.6068069,0,51.7035694,31.86806057,20.2776515
CLK3,68.32882621,107.3536598,88.83850199,75.69014741,119.6798689,82.16637369,106.7189654,84.81012429,92.29417253,91.32619604,97.31350753,73.93850872,73.42131921,68.90500672,69.38496782,102.9135418,82.75056207,72.88279818,104.4015656,110.5420829,66.88980167,90.40003493,74.28125719,67.77931235
