"interaction","name","selected","shared interaction","shared name"
"interacts with","GNS (interacts with) RANGAP1","false","interacts with","GNS (interacts with) RANGAP1"
"interacts with","GNS (interacts with) RELA","false","interacts with","GNS (interacts with) RELA"
"interacts with","GNS (interacts with) ROBLD3","false","interacts with","GNS (interacts with) ROBLD3"
"interacts with","GNS (interacts with) RPP40","false","interacts with","GNS (interacts with) RPP40"
"interacts with","GNS (interacts with) SBF1","false","interacts with","GNS (interacts with) SBF1"
"interacts with","GNS (interacts with) SCRIB","false","interacts with","GNS (interacts with) SCRIB"
"interacts with","GNS (interacts with) SFPQ","false","interacts with","GNS (interacts with) SFPQ"
"interacts with","GNS (interacts with) SLC1A5","false","interacts with","GNS (interacts with) SLC1A5"
"interacts with","GNS (interacts with) SLC35C2","false","interacts with","GNS (interacts with) SLC35C2"
"interacts with","GNS (interacts with) SLCO4A1","false","interacts with","GNS (interacts with) SLCO4A1"
"interacts with","GNS (interacts with) SNRPC","false","interacts with","GNS (interacts with) SNRPC"
"interacts with","GNS (interacts with) SPDEF","false","interacts with","GNS (interacts with) SPDEF"
"interacts with","GNS (interacts with) SRPK3","false","interacts with","GNS (interacts with) SRPK3"
"interacts with","GNS (interacts with) STRN4","false","interacts with","GNS (interacts with) STRN4"
"interacts with","GNS (interacts with) SUPT5H","false","interacts with","GNS (interacts with) SUPT5H"
"interacts with","GNS (interacts with) TARDBP","false","interacts with","GNS (interacts with) TARDBP"
"interacts with","GNS (interacts with) TOMM40L","false","interacts with","GNS (interacts with) TOMM40L"
"interacts with","GNS (interacts with) TRA2A","false","interacts with","GNS (interacts with) TRA2A"
"interacts with","GNS (interacts with) UBE2Q1","false","interacts with","GNS (interacts with) UBE2Q1"
"interacts with","GNS (interacts with) UPF3B","false","interacts with","GNS (interacts with) UPF3B"
"interacts with","GNS (interacts with) VPS72","false","interacts with","GNS (interacts with) VPS72"
"interacts with","GNS (interacts with) YTHDF1","false","interacts with","GNS (interacts with) YTHDF1"
"interacts with","GNS (interacts with) ZC3H8","false","interacts with","GNS (interacts with) ZC3H8"
"interacts with","GNS (interacts with) ZNF273","false","interacts with","GNS (interacts with) ZNF273"
"interacts with","GNS (interacts with) ZNF642","false","interacts with","GNS (interacts with) ZNF642"
"interacts with","HGF (interacts with) TRIM45","false","interacts with","HGF (interacts with) TRIM45"
"interacts with","KIRREL (interacts with) LRRFIP2","false","interacts with","KIRREL (interacts with) LRRFIP2"
"interacts with","KIRREL (interacts with) MRPS22","false","interacts with","KIRREL (interacts with) MRPS22"
"interacts with","KIRREL (interacts with) OTUB2","false","interacts with","KIRREL (interacts with) OTUB2"
"interacts with","KIRREL (interacts with) PCBP1","false","interacts with","KIRREL (interacts with) PCBP1"
"interacts with","KIRREL (interacts with) RUFY1","false","interacts with","KIRREL (interacts with) RUFY1"
"interacts with","KIRREL (interacts with) SMPDL3B","false","interacts with","KIRREL (interacts with) SMPDL3B"
"interacts with","KIRREL (interacts with) ZNF212","false","interacts with","KIRREL (interacts with) ZNF212"
"interacts with","LRCH3 (interacts with) MT1F","false","interacts with","LRCH3 (interacts with) MT1F"
"interacts with","LRCH3 (interacts with) NR0B2","false","interacts with","LRCH3 (interacts with) NR0B2"
"interacts with","LRCH3 (interacts with) SGCA","false","interacts with","LRCH3 (interacts with) SGCA"
"interacts with","ATXN2L (interacts with) PLA2R1","false","interacts with","ATXN2L (interacts with) PLA2R1"
"interacts with","BCAP31 (interacts with) CDH6","false","interacts with","BCAP31 (interacts with) CDH6"
"interacts with","C10orf2 (interacts with) FAM126A","false","interacts with","C10orf2 (interacts with) FAM126A"
"interacts with","C10orf2 (interacts with) GLI3","false","interacts with","C10orf2 (interacts with) GLI3"
"interacts with","C10orf2 (interacts with) LXN","false","interacts with","C10orf2 (interacts with) LXN"
"interacts with","C10orf2 (interacts with) SDCBP","false","interacts with","C10orf2 (interacts with) SDCBP"
"interacts with","C10orf2 (interacts with) SEMA3A","false","interacts with","C10orf2 (interacts with) SEMA3A"
"interacts with","C10orf2 (interacts with) TFPI2","false","interacts with","C10orf2 (interacts with) TFPI2"
"interacts with","C19orf22 (interacts with) COBL","false","interacts with","C19orf22 (interacts with) COBL"
"interacts with","C9orf140 (interacts with) CLDN18","false","interacts with","C9orf140 (interacts with) CLDN18"
"interacts with","C9orf140 (interacts with) ZFP36L2","false","interacts with","C9orf140 (interacts with) ZFP36L2"
"interacts with","DOT1L (interacts with) LPP","false","interacts with","DOT1L (interacts with) LPP"
"interacts with","DOT1L (interacts with) TWIST1","false","interacts with","DOT1L (interacts with) TWIST1"
"interacts with","E2F8 (interacts with) LEPREL1","false","interacts with","E2F8 (interacts with) LEPREL1"
"interacts with","EHMT2 (interacts with) GLI3","false","interacts with","EHMT2 (interacts with) GLI3"
"interacts with","EHMT2 (interacts with) GNS","false","interacts with","EHMT2 (interacts with) GNS"
"interacts with","EHMT2 (interacts with) KERA","false","interacts with","EHMT2 (interacts with) KERA"
"interacts with","EHMT2 (interacts with) PCDHGA11","false","interacts with","EHMT2 (interacts with) PCDHGA11"
"interacts with","EHMT2 (interacts with) PKHD1L1","false","interacts with","EHMT2 (interacts with) PKHD1L1"
"interacts with","EHMT2 (interacts with) RALGAPA2","false","interacts with","EHMT2 (interacts with) RALGAPA2"
"interacts with","EHMT2 (interacts with) SEMA3E","false","interacts with","EHMT2 (interacts with) SEMA3E"
"interacts with","EHMT2 (interacts with) SLITRK4","false","interacts with","EHMT2 (interacts with) SLITRK4"
"interacts with","EHMT2 (interacts with) ZFPM2","false","interacts with","EHMT2 (interacts with) ZFPM2"
"interacts with","EPN3 (interacts with) LZTS1","false","interacts with","EPN3 (interacts with) LZTS1"
"interacts with","FAM110A (interacts with) LPP","false","interacts with","FAM110A (interacts with) LPP"
"interacts with","FAM110A (interacts with) RNLS","false","interacts with","FAM110A (interacts with) RNLS"
"interacts with","GMEB2 (interacts with) PCDHGB6","false","interacts with","GMEB2 (interacts with) PCDHGB6"
"interacts with","GTF3C5 (interacts with) LEPREL1","false","interacts with","GTF3C5 (interacts with) LEPREL1"
"interacts with","GTF3C5 (interacts with) OSMR","false","interacts with","GTF3C5 (interacts with) OSMR"
"interacts with","GTF3C5 (interacts with) PCOLCE2","false","interacts with","GTF3C5 (interacts with) PCOLCE2"
"interacts with","HDGF (interacts with) HECA","false","interacts with","HDGF (interacts with) HECA"
"interacts with","HDGF (interacts with) HYAL1","false","interacts with","HDGF (interacts with) HYAL1"
"interacts with","HDGF (interacts with) MAP4","false","interacts with","HDGF (interacts with) MAP4"
"interacts with","HDGF (interacts with) MEGF6","false","interacts with","HDGF (interacts with) MEGF6"
"interacts with","HDGF (interacts with) MFAP3","false","interacts with","HDGF (interacts with) MFAP3"
"interacts with","HDGF (interacts with) MITF","false","interacts with","HDGF (interacts with) MITF"
"interacts with","HDGF (interacts with) MS4A4A","false","interacts with","HDGF (interacts with) MS4A4A"
"interacts with","HDGF (interacts with) MS4A6A","false","interacts with","HDGF (interacts with) MS4A6A"
"interacts with","HDGF (interacts with) MXRA8","false","interacts with","HDGF (interacts with) MXRA8"
"interacts with","HDGF (interacts with) PCDHGA12","false","interacts with","HDGF (interacts with) PCDHGA12"
"interacts with","HDGF (interacts with) RETSAT","false","interacts with","HDGF (interacts with) RETSAT"
"interacts with","HDGF (interacts with) TMEM43","false","interacts with","HDGF (interacts with) TMEM43"
"interacts with","HDGF (interacts with) ZFP36L1","false","interacts with","HDGF (interacts with) ZFP36L1"
"interacts with","KIAA0406 (interacts with) LGI1","false","interacts with","KIAA0406 (interacts with) LGI1"
"interacts with","KIAA0406 (interacts with) LYVE1","false","interacts with","KIAA0406 (interacts with) LYVE1"
"interacts with","KIAA0406 (interacts with) MAP3K8","false","interacts with","KIAA0406 (interacts with) MAP3K8"
"interacts with","KIAA0406 (interacts with) MEF2C","false","interacts with","KIAA0406 (interacts with) MEF2C"
"interacts with","KIAA0406 (interacts with) NAAA","false","interacts with","KIAA0406 (interacts with) NAAA"
"interacts with","KIAA0406 (interacts with) NGF","false","interacts with","KIAA0406 (interacts with) NGF"
"interacts with","KIAA0406 (interacts with) NTRK3","false","interacts with","KIAA0406 (interacts with) NTRK3"
"interacts with","KIAA0406 (interacts with) PCDHB4","false","interacts with","KIAA0406 (interacts with) PCDHB4"
"interacts with","KIAA0406 (interacts with) PCDHB5","false","interacts with","KIAA0406 (interacts with) PCDHB5"
"interacts with","KIAA0406 (interacts with) PIM1","false","interacts with","KIAA0406 (interacts with) PIM1"
"interacts with","KIAA0406 (interacts with) PRICKLE1","false","interacts with","KIAA0406 (interacts with) PRICKLE1"
"interacts with","KIAA0406 (interacts with) PTGFR","false","interacts with","KIAA0406 (interacts with) PTGFR"
"interacts with","KIAA0406 (interacts with) RASGEF1C","false","interacts with","KIAA0406 (interacts with) RASGEF1C"
"interacts with","KIAA0406 (interacts with) RASGRP2","false","interacts with","KIAA0406 (interacts with) RASGRP2"
"interacts with","KIAA0406 (interacts with) S100B","false","interacts with","KIAA0406 (interacts with) S100B"
"interacts with","KIAA0406 (interacts with) SPI1","false","interacts with","KIAA0406 (interacts with) SPI1"
"interacts with","KIAA0406 (interacts with) TNFSF13B","false","interacts with","KIAA0406 (interacts with) TNFSF13B"
"interacts with","KIAA0406 (interacts with) ZBTB16","false","interacts with","KIAA0406 (interacts with) ZBTB16"
"interacts with","KREMEN2 (interacts with) LAPTM4A","false","interacts with","KREMEN2 (interacts with) LAPTM4A"
"interacts with","KREMEN2 (interacts with) NPR3","false","interacts with","KREMEN2 (interacts with) NPR3"
"interacts with","KREMEN2 (interacts with) PIM1","false","interacts with","KREMEN2 (interacts with) PIM1"
"interacts with","LMNB1 (interacts with) LXN","false","interacts with","LMNB1 (interacts with) LXN"
"interacts with","LMNB1 (interacts with) NFKBIZ","false","interacts with","LMNB1 (interacts with) NFKBIZ"
"interacts with","LMNB1 (interacts with) PPP2R3A","false","interacts with","LMNB1 (interacts with) PPP2R3A"
"interacts with","LMNB1 (interacts with) PQLC3","false","interacts with","LMNB1 (interacts with) PQLC3"
"interacts with","LMNB1 (interacts with) RADIL","false","interacts with","LMNB1 (interacts with) RADIL"
"interacts with","LMNB1 (interacts with) RBMS1","false","interacts with","LMNB1 (interacts with) RBMS1"
"interacts with","LMNB1 (interacts with) RETSAT","false","interacts with","LMNB1 (interacts with) RETSAT"
"interacts with","LMNB1 (interacts with) SDR16C5","false","interacts with","LMNB1 (interacts with) SDR16C5"
"interacts with","LMNB1 (interacts with) SEMA3D","false","interacts with","LMNB1 (interacts with) SEMA3D"
"interacts with","LMNB1 (interacts with) SHANK2","false","interacts with","LMNB1 (interacts with) SHANK2"
"interacts with","LMNB1 (interacts with) SKAP2","false","interacts with","LMNB1 (interacts with) SKAP2"
"interacts with","LMNB1 (interacts with) SPINLW1","false","interacts with","LMNB1 (interacts with) SPINLW1"
"interacts with","LMNB1 (interacts with) SSFA2","false","interacts with","LMNB1 (interacts with) SSFA2"
"interacts with","LMNB1 (interacts with) ST8SIA1","false","interacts with","LMNB1 (interacts with) ST8SIA1"
"interacts with","LMNB1 (interacts with) SULT1C4","false","interacts with","LMNB1 (interacts with) SULT1C4"
"interacts with","LMNB1 (interacts with) TFPI","false","interacts with","LMNB1 (interacts with) TFPI"
"interacts with","LMNB1 (interacts with) TLR5","false","interacts with","LMNB1 (interacts with) TLR5"
"interacts with","LSR (interacts with) MMP19","false","interacts with","LSR (interacts with) MMP19"
"interacts with","LSR (interacts with) TSC22D2","false","interacts with","LSR (interacts with) TSC22D2"
"interacts with","MCM10 (interacts with) MITF","false","interacts with","MCM10 (interacts with) MITF"
"interacts with","MCM10 (interacts with) MYF6","false","interacts with","MCM10 (interacts with) MYF6"
"interacts with","MCM10 (interacts with) NPR3","false","interacts with","MCM10 (interacts with) NPR3"
"interacts with","MCM10 (interacts with) PCDHGA3","false","interacts with","MCM10 (interacts with) PCDHGA3"
"interacts with","MCM10 (interacts with) PDE1A","false","interacts with","MCM10 (interacts with) PDE1A"
"interacts with","MCM10 (interacts with) PDE3A","false","interacts with","MCM10 (interacts with) PDE3A"
"interacts with","MCM10 (interacts with) PRICKLE1","false","interacts with","MCM10 (interacts with) PRICKLE1"
"interacts with","MCM10 (interacts with) SGCD","false","interacts with","MCM10 (interacts with) SGCD"
"interacts with","MCM10 (interacts with) SLC16A7","false","interacts with","MCM10 (interacts with) SLC16A7"
"interacts with","MCM10 (interacts with) TMF1","false","interacts with","MCM10 (interacts with) TMF1"
"interacts with","MNT (interacts with) NECAB1","false","interacts with","MNT (interacts with) NECAB1"
"interacts with","MRPL9 (interacts with) NTRK3","false","interacts with","MRPL9 (interacts with) NTRK3"
"interacts with","MRPL9 (interacts with) PDCD1LG2","false","interacts with","MRPL9 (interacts with) PDCD1LG2"
"interacts with","MRPL9 (interacts with) SPRY1","false","interacts with","MRPL9 (interacts with) SPRY1"
"interacts with","MRPL9 (interacts with) TBX22","false","interacts with","MRPL9 (interacts with) TBX22"
"interacts with","MRPL9 (interacts with) UBAP1","false","interacts with","MRPL9 (interacts with) UBAP1"
"interacts with","MRPL9 (interacts with) ZBTB16","false","interacts with","MRPL9 (interacts with) ZBTB16"
"interacts with","NCOA6 (interacts with) PDCD1LG2","false","interacts with","NCOA6 (interacts with) PDCD1LG2"
"interacts with","NCOA6 (interacts with) PDCD1","false","interacts with","NCOA6 (interacts with) PDCD1"
"interacts with","NCOA6 (interacts with) SH3BP2","false","interacts with","NCOA6 (interacts with) SH3BP2"
"interacts with","NCOA6 (interacts with) STX19","false","interacts with","NCOA6 (interacts with) STX19"
"interacts with","PAK1IP1 (interacts with) PCDHB7","false","interacts with","PAK1IP1 (interacts with) PCDHB7"
"interacts with","PAK1IP1 (interacts with) PDGFRB","false","interacts with","PAK1IP1 (interacts with) PDGFRB"
"interacts with","PAK1IP1 (interacts with) PLD3","false","interacts with","PAK1IP1 (interacts with) PLD3"
"interacts with","PAK1IP1 (interacts with) PTGIR","false","interacts with","PAK1IP1 (interacts with) PTGIR"
"interacts with","PAK1IP1 (interacts with) ZFPM2","false","interacts with","PAK1IP1 (interacts with) ZFPM2"
"interacts with","PAK1IP1 (interacts with) ZNF418","false","interacts with","PAK1IP1 (interacts with) ZNF418"
